symbol,edge_name,category,horizon_bars,direction,n_signals,hit_rate,mean_return_bps,std_return_bps,sharpe,t_stat,p_value,expectancy_bps,edge_score,sample_pct
GC=F,tod_lunch_lull,TIME_OF_DAY,5,long,1201,0.552,4.64,55.72,1.507,2.885,0.00391,5571.7,2.885,8.75
ES=F,wide_bar_close_high,ORDERFLOW,100,long,346,0.5838,29.57,190.73,0.628,2.884,0.00393,10232.2,2.884,2.53
GLD,close_at_low,ORDERFLOW,20,long,415,0.5807,27.97,198.5,1.275,2.871,0.00409,11608.9,2.871,8.19
GLD,inside_bar,STRUCTURE,5,long,993,0.5539,9.53,104.91,1.645,2.864,0.00419,9467.4,2.864,19.6
GLD,momo_5d_strong_down,MOMENTUM,5,long,464,0.5991,17.8,133.99,2.405,2.862,0.00421,8260.6,2.862,9.16
IWM,rsi_overbought_70,MEAN_REV,390,long,453,0.5298,94.67,709.49,0.273,2.84,0.00451,42886.3,2.84,8.94
SLV,stack_open_strong_momo,STACK,20,long,303,0.5875,68.56,421.36,1.473,2.832,0.00462,20774.3,2.832,5.98
GLD,stack_oversold_uptrend,STACK,20,long,237,0.6329,43.6,238.84,1.652,2.81,0.00495,10334.0,2.81,4.68
SLV,range_spike,VOL_REGIME,20,long,278,0.5971,60.95,361.65,1.525,2.81,0.00495,16944.6,2.81,5.49
SPY,wide_bar_close_high,ORDERFLOW,100,long,125,0.688,81.26,325.51,1.01,2.791,0.00526,10157.2,2.791,2.47
IWM,stack_orderflow_trend_align,STACK,100,long,380,0.6263,57.13,399.04,0.579,2.791,0.00525,21710.7,2.791,7.5
IWM,tod_power_hour,TIME_OF_DAY,20,long,966,0.5145,20.17,225.11,0.811,2.785,0.00536,19482.4,2.785,19.06
GLD,outside_bar_close_low,STRUCTURE,5,long,106,0.5943,20.37,75.54,4.88,2.776,0.00551,2158.8,2.776,2.09
ES=F,close_at_high,ORDERFLOW,20,long,1762,0.5528,6.16,93.27,0.598,2.774,0.00553,10861.7,2.774,12.88
SPY,momo_acceleration_pos,MOMENTUM,5,long,1258,0.5453,7.69,98.7,1.41,2.764,0.00571,9675.0,2.764,24.82
IWM,rsi_extreme_high_80,MEAN_REV,20,long,110,0.6182,62.56,237.52,2.384,2.762,0.00574,6881.5,2.762,2.17
GC=F,range_contraction,VOL_REGIME,5,long,1180,0.5415,4.28,53.48,1.449,2.75,0.00597,5051.6,2.75,8.6
GLD,stack_overbought_downtrend,STACK,5,short,206,0.5534,18.92,98.79,3.466,2.748,0.00599,3897.0,2.748,4.07
ES=F,rsi_extreme_low_20,MEAN_REV,20,long,137,0.6715,32.37,137.94,2.123,2.746,0.00603,4434.3,2.746,1.0
ES=F,range_spike,VOL_REGIME,20,long,677,0.5746,9.92,93.97,0.955,2.745,0.00604,6712.8,2.745,4.95
SPY,dow_midweek,TIME_OF_DAY,5,long,3083,0.5553,4.11,83.08,0.895,2.744,0.00607,12658.6,2.744,60.83
IWM,stack_orderflow_trend_align,STACK,5,long,388,0.5567,14.99,107.69,2.52,2.742,0.00611,5816.3,2.742,7.66
SLV,vol_spike_2sd,VOLUME,20,long,322,0.5932,61.37,402.12,1.381,2.739,0.00617,19762.4,2.739,6.35
SLV,vol_dry_neg2sd,VOLUME,20,long,259,0.5869,61.61,362.27,1.539,2.737,0.0062,15957.9,2.737,5.11
SLV,rvol_above_iv_proxy,GAMMA_PROXY,5,long,474,0.5338,23.63,188.1,2.273,2.735,0.00625,11198.9,2.735,9.35
GC=F,close_at_high,ORDERFLOW,5,long,1735,0.5308,3.73,57.13,1.183,2.721,0.0065,6475.7,2.721,12.65
SPY,tod_power_hour,TIME_OF_DAY,5,long,968,0.5527,7.31,83.54,1.583,2.721,0.0065,7073.0,2.721,19.1
SLV,rsi_overbought_70,MEAN_REV,5,long,827,0.526,20.29,215.94,1.701,2.702,0.00689,16779.1,2.702,16.32
IWM,close_at_high,ORDERFLOW,20,long,671,0.5306,23.78,228.1,0.944,2.701,0.00691,15959.1,2.701,13.24
QQQ,dow_monday,TIME_OF_DAY,5,long,962,0.5499,7.72,88.74,1.574,2.698,0.00697,7426.5,2.698,18.98
GLD,vol_spike_2sd,VOLUME,20,long,306,0.5654,28.74,186.66,1.393,2.693,0.00708,8794.3,2.693,6.04
GLD,dow_monday,TIME_OF_DAY,5,long,962,0.5915,8.41,96.93,1.571,2.692,0.0071,8093.5,2.692,18.99
GC=F,vol_compression_then_expansion,GAMMA_PROXY,5,long,2786,0.524,2.57,50.61,0.92,2.683,0.00729,7168.8,2.683,20.31
GLD,stack_volspike_powerhour,STACK,5,long,26,0.6923,47.33,90.02,9.517,2.681,0.00734,1230.7,2.681,0.51
GLD,cvd_rising_strong,ORDERFLOW,20,long,1011,0.5628,18.37,218.05,0.763,2.679,0.00737,18577.1,2.679,19.95
IWM,stack_overbought_downtrend,STACK,100,long,126,0.619,73.97,309.96,0.966,2.679,0.00739,9319.9,2.679,2.49
SLV,range_contraction,VOL_REGIME,20,long,370,0.5568,64.91,467.71,1.256,2.67,0.0076,24016.8,2.67,7.3
ES=F,momo_acceleration_neg,MOMENTUM,20,long,2972,0.5575,4.24,86.68,0.443,2.666,0.00768,12596.7,2.666,21.73
SPY,vol_spike_2sd,VOLUME,20,long,278,0.6259,24.98,157.56,1.435,2.644,0.0082,6945.6,2.644,5.49
SLV,rsi_extreme_high_80,MEAN_REV,20,long,209,0.5694,62.96,344.9,1.652,2.639,0.00831,13158.9,2.639,4.12
SPY,cvd_falling_strong,ORDERFLOW,5,long,1038,0.5655,6.61,80.74,1.482,2.638,0.00835,6861.3,2.638,20.48
IWM,tick_imb_positive,ORDERFLOW,20,long,981,0.5729,19.73,236.27,0.756,2.615,0.00892,19352.5,2.615,19.36
GC=F,rsi_extreme_high_80,MEAN_REV,20,short,177,0.5424,29.06,148.3,1.773,2.607,0.00914,5143.4,2.607,1.29
ES=F,stack_volspike_powerhour,STACK,100,long,479,0.5971,24.43,205.42,0.481,2.603,0.00924,11702.4,2.603,3.5
GC=F,tod_overnight_close,TIME_OF_DAY,5,long,595,0.5244,6.31,59.22,1.927,2.597,0.0094,3752.0,2.597,4.34
ES=F,momo_5d_strong_down,MOMENTUM,20,long,295,0.5627,36.54,241.64,1.368,2.597,0.0094,10778.2,2.597,2.16
ES=F,bbz_above_2,MEAN_REV,20,long,934,0.576,6.06,71.94,0.762,2.573,0.01007,5657.7,2.573,6.83
QQQ,stack_overbought_downtrend,STACK,5,long,139,0.6403,13.41,61.44,3.95,2.573,0.01008,1864.1,2.573,2.74
QQQ,tick_imb_negative,ORDERFLOW,5,long,1077,0.5534,10.0,128.18,1.412,2.561,0.01045,10771.6,2.561,21.25
GLD,vol_dry_neg2sd,VOLUME,20,long,338,0.6154,31.25,224.61,1.259,2.558,0.01054,10561.8,2.558,6.67
QQQ,stack_overbought_downtrend,STACK,20,long,139,0.6187,37.31,172.17,1.961,2.555,0.01061,5186.7,2.555,2.74
GLD,momo_acceleration_pos,MOMENTUM,5,long,1414,0.5276,6.99,102.88,1.23,2.555,0.01061,9885.5,2.555,27.91
QQQ,tod_power_hour,TIME_OF_DAY,5,long,968,0.5455,9.34,113.82,1.486,2.554,0.01066,9043.2,2.554,19.1
GLD,vol_compression_then_expansion,GAMMA_PROXY,20,long,826,0.5496,17.75,199.84,0.804,2.553,0.01069,14660.7,2.553,16.3
ES=F,vol_spike_2sd,VOLUME,20,long,1046,0.5717,6.62,84.03,0.713,2.549,0.01079,6928.5,2.549,7.65
ES=F,momo_acceleration_pos,MOMENTUM,5,long,2226,0.5436,3.97,73.88,0.973,2.536,0.01121,8840.1,2.536,16.27
IWM,momo_5d_strong_down,MOMENTUM,5,long,693,0.5253,12.76,132.56,1.742,2.533,0.01131,8839.3,2.533,13.67
ES=F,wide_bar_close_high,ORDERFLOW,20,long,347,0.5706,10.66,78.65,1.227,2.525,0.01157,3699.5,2.525,2.54
ES=F,death_cross_state,MOMENTUM,5,long,4881,0.5439,2.34,64.83,0.654,2.524,0.01159,11433.9,2.524,35.69
ES=F,outside_bar_close_low,STRUCTURE,20,long,427,0.548,10.78,88.41,1.104,2.52,0.01172,4604.7,2.52,3.12
IWM,vol_dry_neg2sd,VOLUME,100,long,444,0.5878,58.69,491.79,0.483,2.515,0.01192,26058.2,2.515,8.76
ES=F,rvol_above_iv_proxy,GAMMA_PROXY,100,long,829,0.6116,17.93,205.33,0.353,2.514,0.01192,14864.5,2.514,6.06
IWM,wide_bar_close_high,ORDERFLOW,5,long,127,0.5827,19.77,88.71,4.033,2.511,0.01204,2510.3,2.511,2.51
QQQ,rsi_oversold_30,MEAN_REV,5,long,247,0.5223,17.37,109.03,2.884,2.504,0.01228,4290.4,2.504,4.87
IWM,trend_above_50sma,MOMENTUM,5,long,2764,0.5137,5.02,105.93,0.858,2.492,0.01271,13876.9,2.492,54.54
SLV,trend_below_50sma,MOMENTUM,5,long,2093,0.5413,10.55,194.52,0.981,2.48,0.01313,22071.7,2.48,41.3
GC=F,stack_overbought_downtrend,STACK,5,long,233,0.5622,7.61,47.16,2.922,2.464,0.01373,1773.8,2.464,1.7
SLV,rsi_extreme_high_80,MEAN_REV,100,long,209,0.555,193.38,1139.45,0.687,2.454,0.01415,40417.1,2.454,4.12
SLV,vol_compression_then_expansion,GAMMA_PROXY,20,long,910,0.5527,29.22,361.52,0.731,2.438,0.01476,26590.2,2.438,17.96
ES=F,range_spike,VOL_REGIME,5,long,677,0.5657,5.41,57.92,1.69,2.429,0.01514,3661.0,2.429,4.95
SLV,tod_power_hour,TIME_OF_DAY,5,long,968,0.5506,21.21,271.92,1.412,2.427,0.01521,20535.7,2.427,19.1
SPY,death_cross_state,MOMENTUM,20,long,1367,0.5655,14.86,226.55,0.594,2.425,0.01531,20312.0,2.425,26.97
GLD,bbz_above_2,MEAN_REV,5,long,347,0.5879,8.9,68.34,2.356,2.425,0.0153,3087.4,2.425,6.85
IWM,close_at_low,ORDERFLOW,5,long,608,0.5395,10.99,111.85,1.778,2.422,0.01544,6679.1,2.422,12.0
SLV,dow_friday,TIME_OF_DAY,5,long,1018,0.5069,16.71,221.86,1.363,2.402,0.01628,17006.0,2.402,20.09
GC=F,momo_5d_strong_up,MOMENTUM,100,long,576,0.599,36.12,361.51,0.404,2.398,0.01647,20807.9,2.398,4.2
GC=F,close_at_low,ORDERFLOW,20,long,991,0.5489,10.36,136.03,0.689,2.397,0.01651,10266.8,2.397,7.22
ES=F,tod_lunch_lull,TIME_OF_DAY,20,long,1185,0.5738,5.67,81.63,0.628,2.39,0.01687,6715.3,2.39,8.66
SLV,rvol_above_iv_proxy,GAMMA_PROXY,20,long,474,0.5886,49.49,456.46,0.981,2.361,0.01824,23460.2,2.361,9.35
SLV,outside_bar_close_low,STRUCTURE,100,long,120,0.6167,210.72,978.91,0.871,2.358,0.01837,25286.3,2.358,2.37
ES=F,tod_overnight_close,TIME_OF_DAY,20,long,597,0.5846,9.22,95.68,0.872,2.353,0.01861,5501.9,2.353,4.36
ES=F,wide_bar_close_low,ORDERFLOW,5,long,310,0.5323,8.41,63.25,2.408,2.342,0.01918,2608.3,2.342,2.27
IWM,rvol_above_iv_proxy,GAMMA_PROXY,20,long,337,0.5549,26.04,204.6,1.152,2.336,0.01948,8774.9,2.336,6.65
IWM,rsi_oversold_30,MEAN_REV,20,long,256,0.4805,31.67,216.93,1.321,2.336,0.0195,8107.3,2.336,5.05
GLD,stack_overbought_downtrend,STACK,20,short,206,0.5971,26.29,162.65,1.463,2.32,0.02036,5415.2,2.32,4.07
IWM,stack_open_strong_momo,STACK,100,long,233,0.588,70.56,466.91,0.612,2.307,0.02107,16439.9,2.307,4.6
SLV,range_contraction,VOL_REGIME,5,long,371,0.5741,31.04,259.19,2.167,2.306,0.02109,11514.2,2.306,7.32
GLD,tick_imb_positive,ORDERFLOW,20,long,1012,0.5543,15.49,214.36,0.654,2.299,0.02151,15676.0,2.299,19.97
ES=F,stack_oversold_uptrend,STACK,100,long,332,0.6024,20.88,165.71,0.51,2.296,0.0217,6931.3,2.296,2.43
GLD,range_spike,VOL_REGIME,20,long,260,0.6,29.41,206.73,1.287,2.294,0.02181,7645.8,2.294,5.13
GC=F,trend_below_50sma,MOMENTUM,5,long,5775,0.5484,2.07,68.64,0.546,2.292,0.02189,11956.3,2.292,42.09
ES=F,rsi_oversold_30,MEAN_REV,20,long,684,0.5848,13.6,155.71,0.791,2.285,0.02231,9305.3,2.285,5.0
IWM,stack_volspike_powerhour,STACK,390,long,44,0.7273,270.29,788.54,0.702,2.274,0.02298,11892.8,2.274,0.87
GLD,stack_volspike_powerhour,STACK,100,long,26,0.6538,151.18,342.63,1.786,2.25,0.02446,3930.7,2.25,0.51
QQQ,bbz_below_2,MEAN_REV,20,long,281,0.5658,24.93,186.0,1.213,2.247,0.02465,7005.6,2.247,5.54
SLV,momo_5d_strong_down,MOMENTUM,5,long,952,0.5504,17.73,243.55,1.318,2.246,0.0247,16878.0,2.246,18.78
GC=F,range_spike,VOL_REGIME,20,long,661,0.5477,11.34,129.84,0.79,2.245,0.02474,7495.3,2.245,4.82
GC=F,wide_bar_close_low,ORDERFLOW,100,long,215,0.6093,46.23,303.36,0.617,2.235,0.02544,9939.9,2.235,1.57
ES=F,wide_bar_close_low,ORDERFLOW,20,long,310,0.6065,13.55,107.19,1.144,2.226,0.02603,4200.5,2.226,2.27
IWM,range_contraction,VOL_REGIME,100,long,371,0.6038,60.01,519.95,0.467,2.223,0.0262,22265.3,2.223,7.32
ES=F,bbz_above_2,MEAN_REV,5,long,934,0.5664,2.91,40.04,1.316,2.221,0.02633,2718.5,2.221,6.83
SLV,tod_lunch_lull,TIME_OF_DAY,5,long,1445,0.5294,14.49,248.24,1.056,2.218,0.02655,20931.2,2.218,28.51
ES=F,range_contraction,VOL_REGIME,5,long,834,0.5552,2.17,28.35,1.388,2.215,0.02674,1813.9,2.215,6.1
IWM,tod_open_hour,TIME_OF_DAY,20,long,726,0.5152,18.17,221.62,0.742,2.209,0.02717,13191.5,2.209,14.33
ES=F,tod_power_hour,TIME_OF_DAY,20,long,1177,0.5548,5.24,81.56,0.582,2.206,0.02738,6173.1,2.206,8.61
SPY,momo_5d_strong_down,MOMENTUM,5,long,313,0.5559,16.57,132.86,2.257,2.206,0.02736,5186.3,2.206,6.18
SLV,momo_acceleration_pos,MOMENTUM,5,long,1875,0.536,10.21,201.55,0.917,2.193,0.02832,19137.6,2.193,37.0
GC=F,range_spike,VOL_REGIME,5,long,661,0.5749,6.5,76.34,1.541,2.189,0.02858,4296.5,2.189,4.82
SPY,stack_volspike_powerhour,STACK,20,long,195,0.5949,22.92,146.46,1.416,2.185,0.02886,4469.6,2.185,3.85
SLV,outside_bar_close_low,STRUCTURE,20,long,121,0.5785,100.88,510.26,1.789,2.175,0.02966,12206.0,2.175,2.39
IWM,bbz_below_2,MEAN_REV,100,long,252,0.5516,68.07,497.98,0.553,2.17,0.03,17154.5,2.17,4.97
IWM,bbz_below_2,MEAN_REV,20,long,255,0.5098,30.72,226.35,1.228,2.167,0.0302,7834.3,2.167,5.03
ES=F,tod_european_open,TIME_OF_DAY,20,long,1193,0.5499,6.55,104.47,0.567,2.164,0.03045,7809.4,2.164,8.72
IWM,momo_5d_strong_up,MOMENTUM,5,long,786,0.5433,9.15,118.6,1.397,2.163,0.0305,7193.7,2.163,15.51
SLV,vol_dry_neg2sd,VOLUME,5,long,259,0.583,26.91,200.55,2.429,2.16,0.03079,6970.8,2.16,5.11
IWM,inside_bar,STRUCTURE,5,long,769,0.5215,8.37,107.72,1.407,2.155,0.03112,6438.5,2.155,15.17
GC=F,stack_open_strong_momo,STACK,100,long,133,0.5639,50.26,269.39,0.755,2.152,0.03143,6684.5,2.152,0.97
QQQ,death_cross_state,MOMENTUM,5,long,1404,0.5484,7.88,137.53,1.037,2.147,0.0318,11063.9,2.147,27.7
GLD,momo_5d_strong_up,MOMENTUM,20,long,690,0.5609,19.27,236.88,0.736,2.137,0.03257,13299.3,2.137,13.62
GC=F,dow_friday,TIME_OF_DAY,20,long,2543,0.5234,6.28,148.2,0.383,2.136,0.03267,15963.7,2.136,18.54
GLD,rsi_overbought_70,MEAN_REV,5,long,971,0.5613,6.81,99.59,1.238,2.132,0.03299,6617.1,2.132,19.16
QQQ,stack_orderflow_trend_align,STACK,5,long,571,0.5779,6.44,72.41,1.609,2.124,0.03365,3675.7,2.124,11.26
GC=F,inside_bar,STRUCTURE,5,long,2174,0.5359,2.86,62.86,0.823,2.12,0.03398,6214.7,2.12,15.85
ES=F,vol_dry_neg2sd,VOLUME,20,long,24,0.5833,32.47,75.13,3.912,2.118,0.03421,779.4,2.118,0.18
GC=F,stack_volspike_powerhour,STACK,20,long,13,0.7692,72.89,124.27,5.308,2.115,0.03445,947.5,2.115,0.09
SPY,rvol_above_iv_proxy,GAMMA_PROXY,20,long,296,0.598,15.48,126.05,1.111,2.112,0.03466,4580.6,2.112,5.84
GC=F,tod_overnight_close,TIME_OF_DAY,20,long,594,0.5673,11.67,134.79,0.783,2.11,0.0349,6929.9,2.11,4.33
SLV,stack_orderflow_trend_align,STACK,5,long,411,0.5353,23.45,225.52,1.882,2.108,0.03506,9636.7,2.108,8.11
IWM,bbz_above_2,MEAN_REV,100,long,273,0.5751,51.99,409.31,0.514,2.099,0.03584,14193.5,2.099,5.39
SLV,cvd_rising_strong,ORDERFLOW,5,long,1063,0.5221,13.46,210.3,1.159,2.087,0.03689,14310.1,2.087,20.97
SPY,close_at_high,ORDERFLOW,5,long,734,0.5668,5.64,73.68,1.384,2.072,0.03823,4136.5,2.072,14.48
SPY,range_spike,VOL_REGIME,20,long,279,0.5842,21.79,176.75,1.116,2.059,0.03948,6079.4,2.059,5.51
ES=F,cvd_rising_strong,ORDERFLOW,5,long,2650,0.5336,1.63,41.0,0.721,2.051,0.04023,4329.7,2.051,19.37
SLV,dow_monday,TIME_OF_DAY,5,long,962,0.5374,12.17,184.66,1.193,2.045,0.04089,11710.4,2.045,18.98
SPY,rvol_low_decile,VOL_REGIME,5,long,592,0.5405,3.9,46.44,1.518,2.041,0.04128,2306.1,2.041,11.68
IWM,tod_lunch_lull,TIME_OF_DAY,5,long,1445,0.5246,6.61,123.31,0.97,2.038,0.04154,9553.6,2.038,28.51
SPY,outside_bar_close_high,STRUCTURE,20,long,137,0.5912,23.42,135.14,1.568,2.028,0.04254,3208.3,2.028,2.7
SPY,inside_bar,STRUCTURE,5,long,609,0.5632,6.29,76.71,1.484,2.023,0.04303,3830.5,2.023,12.02
SPY,stack_orderflow_trend_align,STACK,5,long,613,0.5775,4.14,50.86,1.474,2.016,0.04376,2539.4,2.016,12.1
IWM,stack_overbought_downtrend,STACK,5,long,126,0.5635,19.83,110.54,3.246,2.013,0.04409,2498.1,2.013,2.49
ES=F,rvol_high_decile,VOL_REGIME,5,long,1548,0.5724,4.03,79.21,0.921,2.001,0.04539,6236.4,2.001,11.32
SPY,momo_5d_strong_up,MOMENTUM,20,long,351,0.6097,20.06,190.5,0.953,1.973,0.04846,7042.7,1.973,6.93
IWM,vol_compression_then_expansion,GAMMA_PROXY,5,long,984,0.5061,6.61,105.39,1.135,1.967,0.0492,6502.1,1.967,19.42
GLD,stack_volspike_powerhour,STACK,20,long,26,0.7692,65.99,172.08,3.47,1.955,0.05054,1715.7,1.955,0.51
QQQ,stack_volspike_powerhour,STACK,100,long,35,0.6286,113.07,346.33,1.321,1.932,0.05342,3957.5,1.932,0.69
IWM,rsi_extreme_high_80,MEAN_REV,390,short,103,0.6505,117.0,622.0,0.385,1.909,0.05626,12050.9,1.909,2.03
ES=F,momo_acceleration_neg,MOMENTUM,5,long,2974,0.544,1.54,43.96,0.633,1.907,0.05649,4572.0,1.907,21.74
SLV,close_at_high,ORDERFLOW,20,long,616,0.5519,34.13,444.41,0.695,1.906,0.05663,21025.0,1.906,12.15
QQQ,stack_overbought_downtrend,STACK,100,long,139,0.5108,86.54,535.53,0.654,1.905,0.05675,12029.1,1.905,2.74
SLV,close_at_low,ORDERFLOW,20,long,457,0.5711,35.52,400.48,0.803,1.896,0.05799,16230.6,1.896,9.02
IWM,tick_imb_negative,ORDERFLOW,5,long,1029,0.5209,7.42,125.58,1.069,1.895,0.05815,7631.7,1.895,20.3
QQQ,rvol_above_iv_proxy,GAMMA_PROXY,5,long,318,0.5692,9.32,88.18,1.913,1.885,0.05947,2963.5,1.885,6.27
GC=F,rvol_high_decile,VOL_REGIME,20,long,1546,0.5679,8.79,183.83,0.433,1.881,0.06,13594.4,1.881,11.27
SLV,rvol_above_iv_proxy,GAMMA_PROXY,100,long,472,0.5148,99.3,1148.88,0.35,1.878,0.06042,46867.7,1.878,9.31
GLD,vol_spike_2sd,VOLUME,5,long,307,0.557,6.47,60.5,1.935,1.873,0.06105,1985.6,1.873,6.06
SLV,inside_bar,STRUCTURE,5,long,867,0.5225,12.97,204.56,1.147,1.867,0.06194,11243.8,1.867,17.11
SPY,outside_bar_close_low,STRUCTURE,20,long,126,0.5714,26.08,156.95,1.504,1.865,0.06215,3286.1,1.865,2.49
GC=F,stack_oversold_uptrend,STACK,100,long,279,0.4946,29.24,262.03,0.452,1.864,0.06236,8157.1,1.864,2.03
IWM,rvol_high_decile,VOL_REGIME,5,long,522,0.5651,13.6,166.74,1.477,1.864,0.06232,7101.3,1.864,10.3
IWM,rsi_overbought_70,MEAN_REV,5,long,530,0.5396,8.22,102.1,1.457,1.853,0.06387,4356.0,1.853,10.46
ES=F,bbz_below_2,MEAN_REV,5,long,802,0.5586,3.78,58.0,1.181,1.847,0.06474,3033.9,1.847,5.86
QQQ,momo_5d_strong_up,MOMENTUM,5,long,691,0.5774,6.87,98.9,1.258,1.827,0.06769,4749.7,1.827,13.63
ES=F,wide_bar_close_high,ORDERFLOW,5,long,348,0.5402,4.7,47.99,1.772,1.826,0.06786,1634.7,1.826,2.54
SPY,stack_open_strong_momo,STACK,20,long,181,0.6519,24.01,178.85,1.215,1.806,0.07091,4345.7,1.806,3.57
ES=F,tod_open_hour,TIME_OF_DAY,20,long,598,0.5736,6.57,89.3,0.666,1.801,0.07177,3931.8,1.801,4.37
QQQ,wide_bar_close_low,ORDERFLOW,20,long,144,0.5694,31.69,212.67,1.348,1.788,0.07377,4563.2,1.788,2.84
GLD,rvol_above_iv_proxy,GAMMA_PROXY,5,long,419,0.5609,7.38,84.5,1.581,1.788,0.07372,3093.4,1.788,8.27
QQQ,rsi_extreme_low_20,MEAN_REV,5,long,26,0.6923,49.04,139.96,6.342,1.787,0.07399,1275.1,1.787,0.51
QQQ,outside_bar_close_high,STRUCTURE,5,long,147,0.6395,13.77,93.83,2.657,1.78,0.07511,2024.7,1.78,2.9
GC=F,cvd_falling_strong,ORDERFLOW,20,long,2612,0.5716,5.06,145.45,0.315,1.78,0.07512,13229.3,1.78,19.04
QQQ,stack_volspike_powerhour,STACK,20,long,35,0.7143,58.47,194.4,2.722,1.779,0.07519,2046.4,1.779,0.69
IWM,tod_power_hour,TIME_OF_DAY,5,long,968,0.5083,7.17,125.54,1.034,1.778,0.07545,6943.5,1.778,19.1
SPY,rvol_high_decile,VOL_REGIME,20,long,557,0.5853,17.18,228.63,0.68,1.773,0.07619,9568.0,1.773,10.99
IWM,range_contraction,VOL_REGIME,5,long,380,0.5184,10.47,115.05,1.647,1.773,0.07617,3977.3,1.773,7.5
GC=F,tick_imb_negative,ORDERFLOW,20,long,2617,0.5747,5.08,147.03,0.313,1.767,0.07725,13289.1,1.767,19.08
ES=F,tick_imb_positive,ORDERFLOW,5,long,2690,0.5309,1.38,40.97,0.61,1.747,0.08062,3712.7,1.747,19.67
ES=F,close_at_low,ORDERFLOW,5,long,1279,0.545,2.8,57.52,0.882,1.742,0.08149,3583.9,1.742,9.35
ES=F,dow_friday,TIME_OF_DAY,20,long,2511,0.5874,3.94,113.92,0.313,1.734,0.08298,9896.6,1.734,18.36
QQQ,close_at_high,ORDERFLOW,5,long,756,0.5635,6.0,95.31,1.14,1.732,0.08324,4539.4,1.732,14.91
ES=F,bbz_below_2,MEAN_REV,20,long,802,0.5511,6.42,106.55,0.545,1.706,0.08797,5148.1,1.706,5.86
QQQ,outside_bar_close_low,STRUCTURE,20,long,140,0.5786,29.76,209.28,1.287,1.683,0.09246,4166.3,1.683,2.76
ES=F,momo_5d_strong_up,MOMENTUM,20,long,251,0.5976,19.16,181.6,0.955,1.672,0.09457,4809.8,1.672,1.84
IWM,cvd_falling_strong,ORDERFLOW,5,long,1019,0.5182,5.55,106.64,0.943,1.663,0.09637,5660.1,1.663,20.11
SLV,tod_open_hour,TIME_OF_DAY,5,long,728,0.4959,6.9,113.49,1.101,1.641,0.10073,5025.9,1.641,14.36
ES=F,outside_bar_close_low,STRUCTURE,5,long,427,0.5761,3.99,50.64,1.427,1.629,0.10324,1705.0,1.629,3.12
IWM,wide_bar_close_low,ORDERFLOW,100,long,141,0.539,64.68,473.2,0.553,1.623,0.10455,9120.4,1.623,2.78
GC=F,stack_oversold_uptrend,STACK,5,long,280,0.5357,6.96,72.0,1.75,1.618,0.10575,1948.9,1.618,2.04
GLD,stack_open_strong_momo,STACK,5,long,246,0.5488,4.91,47.68,1.865,1.616,0.10611,1208.5,1.616,4.85
GLD,tod_open_hour,TIME_OF_DAY,5,long,728,0.5234,2.82,47.66,1.07,1.596,0.11056,2052.0,1.596,14.37
SLV,wide_bar_close_low,ORDERFLOW,100,long,107,0.5421,160.75,1044.56,0.623,1.592,0.11142,17200.0,1.592,2.11
SLV,close_at_high,ORDERFLOW,5,long,617,0.5332,12.59,198.62,1.147,1.574,0.11538,7767.9,1.574,12.17
SPY,wide_bar_close_low,ORDERFLOW,20,long,152,0.625,23.41,183.86,1.152,1.57,0.11643,3558.7,1.57,3.0
QQQ,outside_bar_close_high,STRUCTURE,20,long,147,0.585,25.99,201.41,1.168,1.564,0.11772,3820.3,1.564,2.9
IWM,rvol_low_decile,VOL_REGIME,5,long,467,0.5075,7.58,105.17,1.304,1.557,0.11959,3537.6,1.557,9.21
ES=F,tick_imb_negative,ORDERFLOW,5,long,2892,0.5477,1.38,48.13,0.52,1.546,0.12219,4000.9,1.546,21.14
SLV,stack_overbought_downtrend,STACK,20,long,237,0.5359,32.12,320.67,0.906,1.542,0.12309,7611.9,1.542,4.68
IWM,trend_below_50sma,MOMENTUM,5,long,2250,0.5009,3.99,123.44,0.585,1.533,0.12518,8978.2,1.533,44.4
SLV,golden_cross_state,MOMENTUM,5,long,3101,0.5185,6.48,235.6,0.498,1.533,0.12536,20108.5,1.533,61.19
GC=F,bbz_below_2,MEAN_REV,5,long,705,0.5674,4.12,71.57,1.042,1.529,0.12622,2905.8,1.529,5.14
IWM,range_contraction,VOL_REGIME,20,long,380,0.5053,16.1,205.62,0.709,1.526,0.12689,6118.7,1.526,7.5
SPY,bbz_below_2,MEAN_REV,5,long,258,0.5194,7.19,75.8,1.718,1.524,0.12746,1855.7,1.524,5.09
QQQ,range_spike,VOL_REGIME,20,long,256,0.582,20.62,217.2,0.859,1.519,0.12876,5278.8,1.519,5.05
IWM,rsi_extreme_low_20,MEAN_REV,20,short,10,0.7,52.71,110.39,4.321,1.51,0.13106,527.1,1.51,0.2
IWM,close_at_high,ORDERFLOW,5,long,673,0.526,7.23,124.37,1.052,1.507,0.13177,4862.8,1.507,13.28
ES=F,inside_bar,STRUCTURE,5,long,1792,0.5491,1.66,46.83,0.643,1.504,0.13265,2981.2,1.504,13.1
GLD,outside_bar_close_high,STRUCTURE,20,long,111,0.5946,24.69,173.13,1.291,1.502,0.13299,2740.4,1.502,2.19
GC=F,momo_5d_strong_up,MOMENTUM,5,long,584,0.5548,4.96,79.73,1.125,1.502,0.13311,2893.8,1.502,4.26
