symbol,edge_name,category,horizon_bars,direction,n_signals,hit_rate,mean_return_bps,std_return_bps,sharpe,t_stat,p_value,expectancy_bps,edge_score,sample_pct
XLI,stack_orderflow_trend_align,STACK,390,long,414,0.7464,399.34,529.42,1.546,15.348,0.0,165325.3,15.348,8.16
QQQ,tod_power_hour,TIME_OF_DAY,390,long,913,0.7152,417.04,821.77,1.04,15.334,0.0,380755.9,15.334,18.01
XLU,tod_power_hour,TIME_OF_DAY,390,long,914,0.6805,305.49,603.49,1.037,15.304,0.0,279218.5,15.304,18.02
GLD,range_spike,VOL_REGIME,390,long,239,0.8536,791.1,799.19,2.029,15.303,0.0,189073.3,15.303,4.72
RTY=F,trend_above_50sma,MOMENTUM,390,long,7040,0.6264,87.39,479.4,0.374,15.295,0.0,615227.9,15.295,51.37
HYG,cvd_falling_strong,ORDERFLOW,390,long,985,0.603,82.88,170.42,0.997,15.264,0.0,81640.1,15.264,19.42
XLI,rvol_low_decile,VOL_REGIME,390,long,397,0.7758,388.7,508.69,1.566,15.225,0.0,154313.9,15.225,7.83
XLE,trend_below_50sma,MOMENTUM,100,long,2114,0.667,140.52,424.41,1.34,15.223,0.0,297057.8,15.223,41.68
QQQ,rvol_high_decile,VOL_REGIME,100,long,607,0.7265,289.11,467.92,2.501,15.222,0.0,175486.8,15.222,11.97
CPER,rvol_low_decile,VOL_REGIME,390,long,454,0.6432,688.45,967.57,1.458,15.161,0.0,312554.5,15.161,8.97
DIA,golden_cross_state,MOMENTUM,100,long,3187,0.6969,66.04,246.05,1.086,15.153,0.0,210480.4,15.153,62.88
NG=F,trend_below_50sma,MOMENTUM,390,long,6857,0.5689,315.88,1726.23,0.375,15.153,0.0,2166016.1,15.153,50.91
XLF,cvd_rising_strong,ORDERFLOW,390,long,903,0.7209,321.1,636.97,1.033,15.149,0.0,289955.9,15.149,17.78
SLV,momo_5d_strong_up,MOMENTUM,390,long,1122,0.639,1068.28,2365.2,0.926,15.129,0.0,1198605.9,15.129,22.14
XLF,close_at_high,ORDERFLOW,390,long,595,0.7479,391.16,630.77,1.271,15.127,0.0,232737.8,15.127,11.72
DIA,momo_5d_strong_down,MOMENTUM,390,long,240,0.825,527.18,540.24,2.0,15.118,0.0,126523.3,15.118,4.74
CPER,momo_acceleration_neg,MOMENTUM,390,long,1998,0.5861,330.59,977.48,0.693,15.117,0.0,660516.2,15.117,39.48
CPER,cvd_falling_strong,ORDERFLOW,390,long,955,0.688,442.18,904.78,1.002,15.103,0.0,422279.3,15.103,18.87
SLV,inside_bar,STRUCTURE,390,long,797,0.7152,1148.78,2147.83,1.096,15.1,0.0,915577.4,15.1,15.73
NQ=F,trend_below_50sma,MOMENTUM,100,long,5486,0.6188,57.16,281.1,0.823,15.061,0.0,313570.7,15.061,40.12
XLI,dow_midweek,TIME_OF_DAY,100,long,3027,0.6135,98.67,361.05,1.106,15.035,0.0,298672.2,15.035,59.68
