symbol,asset_class,strategy,sharpe,cagr,maxdd,pf,n_flips,total_ret
SOL-USD,CRYPTO,Donchian_55/20,-0.3990220617658978,-0.47543706721832235,-0.8353518084585856,0.987417646239884,268,-0.7241036683569146
SOL-USD,CRYPTO,GoldenCross_50/200,0.22965863509629555,-0.012881115062891912,-0.4667533753465671,1.010475573503372,113,-0.02554442494128739
SOL-USD,CRYPTO,MACD,0.01771688708810709,-0.2663587110905429,-0.7595654226232018,1.000561695928102,1343,-0.46108538881321937
SOL-USD,CRYPTO,MACD_trendfilt,0.24956055776161357,-0.027898775556041033,-0.4513042242657958,1.0112616361802345,1871,-0.054909393804326245
SOL-USD,CRYPTO,Clenow_Momo,0.4072245609122025,0.08419992327776993,-0.47082791993019457,1.0207010141535302,767,0.17509927437649453
SOL-USD,CRYPTO,DualMomo_240,0.13382038243565908,-0.06046799243718026,-0.4576656992333108,1.0060222212016834,432,-0.11705346583113374
SOL-USD,CRYPTO,Connors_RSI2,-0.24170619130325002,-0.08265909527831439,-0.4131570305093084,0.9783565939035238,630,-0.15818744911905003
SOL-USD,CRYPTO,Bollinger_MR,-0.2415845290915173,-0.19832948342672652,-0.6007199236845548,0.9856927483954737,660,-0.35674067515628316
SOL-USD,CRYPTO,Keltner_Break,0.10411850282035698,-0.21310180846264493,-0.7588231727970949,1.0033094473313129,318,-0.38018150147088003
SOL-USD,CRYPTO,RSI_Pullback,-0.17652216070092477,-0.08231839260975093,-0.3834852401686301,0.9851632929489037,170,-0.15756331519840294
SOL-USD,CRYPTO,VolTarget_Trend,0.44594583590461523,0.08639365300146107,-0.3012951205259351,1.019944760448797,8201,0.17984959530282363
BNB-USD,CRYPTO,TSMOM_200,0.37328651062771195,0.05831395300487796,-0.37597262801194076,1.0123512780450308,520,0.11976775577828103
BNB-USD,CRYPTO,Donchian_20/10,-0.32730135553952483,-0.2732269254222758,-0.7142201094274578,0.9893548434396834,622,-0.47110816501031927
BNB-USD,CRYPTO,Donchian_55/20,-0.5525945497847944,-0.35580695454527134,-0.7403414016151337,0.9820766059472346,274,-0.584265187790232
BNB-USD,CRYPTO,GoldenCross_50/200,0.3143733339977279,0.048932950398136166,-0.49135738662788186,1.0139541472266884,109,0.10004449035784524
BNB-USD,CRYPTO,MACD,1.2982307894635439,0.738436737700638,-0.38110660726852297,1.043344801366942,1295,2.0153067752961964
BNB-USD,CRYPTO,MACD_trendfilt,1.1141589287675409,0.4511683424455446,-0.4104430178892514,1.053475847774946,1795,1.102671616947073
BNB-USD,CRYPTO,Clenow_Momo,0.36117554206326485,0.06642483880566852,-0.3668248377385505,1.0174861175943444,895,0.13696160957803438
BNB-USD,CRYPTO,DualMomo_240,0.7364985039853471,0.22288904872121473,-0.2516650495007871,1.0340180577314393,448,0.4942223650933757
BNB-USD,CRYPTO,Connors_RSI2,0.6380617848510871,0.10814761584916055,-0.16595303638090042,1.0609397596092918,746,0.2274733742974573
BNB-USD,CRYPTO,Bollinger_MR,0.18025018071495957,0.004955216487273262,-0.3460026261695295,1.0120102862472948,620,0.009914485963950392
BNB-USD,CRYPTO,Keltner_Break,0.10491003555360152,-0.08347719631785433,-0.6651968875046662,1.0034394878623334,322,-0.1596851875781652
BNB-USD,CRYPTO,RSI_Pullback,1.1175134101067827,0.22072675555804055,-0.13380778058475457,1.0897886874861145,196,0.4889537374437709
BNB-USD,CRYPTO,VolTarget_Trend,0.7373029424283337,0.18377262950588502,-0.3065896382294155,1.0311454027729916,9069,0.40034708604518987
AAPL,STOCK,TSMOM_200,-0.1446508077748545,-0.0672690957381914,-0.48063279830371824,0.9881594566664472,169,-0.18298639044705323
AAPL,STOCK,Donchian_20/10,-0.11342921477374156,-0.06070000859651492,-0.4303193156071774,0.9908756872696614,152,-0.16617517974542362
AAPL,STOCK,Donchian_55/20,0.24867000369756118,0.031398815475617736,-0.4281435239109582,1.0203747711554634,69,0.09386999854918421
AAPL,STOCK,GoldenCross_50/200,0.5998371761636181,0.09289816516483884,-0.1717422662739816,1.0652658065820402,29,0.2940855283539543
AAPL,STOCK,MACD,0.6194211206416577,0.1350292390741139,-0.3064034111861139,1.051194103879525,352,0.4442326503319516
AAPL,STOCK,MACD_trendfilt,0.47762228118983086,0.07255024000524135,-0.28756045792459156,1.0559330875089747,463,0.22539388833198948
AAPL,STOCK,Clenow_Momo,0.642506509422775,0.09330101228742449,-0.1740625411498037,1.0770937069325561,141,0.29547034230176106
AAPL,STOCK,DualMomo_240,0.21919056539402434,0.023006785060090795,-0.32671787251988216,1.0237664810183935,149,0.06823954657246922
AAPL,STOCK,Connors_RSI2,0.4051310312445622,0.02936503034925031,-0.10889070412738257,1.0855053085948225,232,0.08762194062500028
AAPL,STOCK,Bollinger_MR,0.023496983694110695,-0.007590008918966773,-0.23172569455839695,1.0035931863301737,172,-0.02186848939825603
AAPL,STOCK,Keltner_Break,0.3392359896201279,0.05570394551612878,-0.31542577653476533,1.0277935514542507,81,0.17036728093367648
AAPL,STOCK,RSI_Pullback,0.22060503483931918,0.016538027679211087,-0.17082057928429473,1.0438801815478753,71,0.04875402736623946
AAPL,STOCK,VolTarget_Trend,0.2889985810608646,0.03132950915470234,-0.19596577146937313,1.0315623491130324,2806,0.09365669414945432
MSFT,STOCK,TSMOM_200,-0.11142920036583825,-0.05489232184898907,-0.3461340492845926,0.9906424900916355,163,-0.15112504487383882
MSFT,STOCK,Donchian_20/10,-1.1655554337199656,-0.2723925950423439,-0.6710358481764492,0.9081970138228649,163,-0.6026176365953299
MSFT,STOCK,Donchian_55/20,0.2402543983947411,0.029185317370535868,-0.3429324621741729,1.0200653686778371,63,0.08707096609941489
MSFT,STOCK,GoldenCross_50/200,0.08797989684579408,0.0006817146094773019,-0.23660621587673383,1.0103720397120464,34,0.001979701827974578
MSFT,STOCK,MACD,-0.7255252274433726,-0.191025505934729,-0.6171886309957576,0.9416540866328625,406,-0.45947515952337115
MSFT,STOCK,MACD_trendfilt,-0.5720653248644624,-0.10067329203908404,-0.3896128392446989,0.9391887219305728,528,-0.2650412835125949
MSFT,STOCK,Clenow_Momo,0.5083583164234617,0.07034280144358807,-0.18249355394025452,1.0695425292500726,172,0.2180890276453813
MSFT,STOCK,DualMomo_240,0.749572610956751,0.1190514946621275,-0.15967324192149868,1.090735919191676,112,0.3860179651221882
MSFT,STOCK,Connors_RSI2,0.8370535983393123,0.0506525834599596,-0.0650752083935784,1.1924742667317163,198,0.1541892305259327
MSFT,STOCK,Bollinger_MR,0.61797228971272,0.0697984052366114,-0.14985890889949316,1.091143446548247,179,0.21629190891289007
MSFT,STOCK,Keltner_Break,0.4487560442375547,0.08316063630863213,-0.24979476615311444,1.0377970436785926,77,0.26090664010201836
MSFT,STOCK,RSI_Pullback,-0.3963681225943642,-0.03649924435043117,-0.17688367812809397,0.9176608355644351,54,-0.10228866351442889
MSFT,STOCK,VolTarget_Trend,0.2344719694022337,0.02428080484927997,-0.1955684627959973,1.0283638305916747,2677,0.07210496246077547
NVDA,STOCK,TSMOM_200,-0.5995490650041364,-0.3101521809460527,-0.8808357744539196,0.9526880413304987,187,-0.6595585602681144
NVDA,STOCK,Donchian_20/10,0.18424429950530058,-0.02026973619295358,-0.5459282965529986,1.0146753201284044,147,-0.05769814098462034
NVDA,STOCK,Donchian_55/20,-0.38497086151807525,-0.244580296159844,-0.7536409784256962,0.9699973909399242,77,-0.5569144057405515
NVDA,STOCK,GoldenCross_50/200,0.6825330190794713,0.1912765057371788,-0.49458329521028954,1.073291971172159,32,0.661872719284216
NVDA,STOCK,MACD,0.7874915565429647,0.2908189539041046,-0.4946527135900495,1.064074173199612,356,1.0977064128868732
NVDA,STOCK,MACD_trendfilt,0.20110153727636138,0.014325972304621404,-0.39267743923746545,1.0218319577926211,520,0.042144620291858725
NVDA,STOCK,Clenow_Momo,1.3490481268639865,0.422956661794645,-0.2715185979402576,1.1649449872432325,154,1.7834338192146988
NVDA,STOCK,DualMomo_240,0.5552960870119048,0.13845676981480337,-0.3853231708070906,1.058516860105829,223,0.4569259267919734
NVDA,STOCK,Connors_RSI2,0.5747156494630168,0.08985196619364988,-0.3521790357046492,1.1226563169204555,258,0.28364541110081865
NVDA,STOCK,Bollinger_MR,0.6964551243610447,0.16698518515149252,-0.30190659185984814,1.1175224264606147,176,0.5654233065107552
NVDA,STOCK,Keltner_Break,-0.38328211351843133,-0.24394112468551366,-0.7277769406814574,0.9701151146631847,87,-0.5558255213430472
NVDA,STOCK,RSI_Pullback,0.8222964969724482,0.15635267849584267,-0.22764990582660344,1.185764070051669,76,0.5243888665232506
NVDA,STOCK,VolTarget_Trend,0.6885273060531689,0.09961470673892481,-0.2228814566535976,1.0776130671067101,3108,0.31730114891699435
GOOGL,STOCK,TSMOM_200,1.1001410797912643,0.33558766030692366,-0.31846267030265313,1.097757105154511,102,1.3158829740710054
GOOGL,STOCK,Donchian_20/10,-0.615727460522339,-0.21365338387527477,-0.6708204926801866,0.9501583411972104,157,-0.5021950913170621
GOOGL,STOCK,Donchian_55/20,-0.8817533363845282,-0.2729543455872995,-0.6948071911205262,0.929238330114904,82,-0.6035073531869808
GOOGL,STOCK,GoldenCross_50/200,1.2541093054888897,0.3298409528179864,-0.2316430663564016,1.1412617205776174,26,1.287082449705483
GOOGL,STOCK,MACD,-0.14558087449842774,-0.08978972890289405,-0.4049393904098847,0.9879976666899967,349,-0.23893048210667012
GOOGL,STOCK,MACD_trendfilt,0.49803752545887353,0.08582889866997778,-0.30515873633139234,1.0586809130653618,426,0.2699421211926052
GOOGL,STOCK,Clenow_Momo,0.6473945125709658,0.12794908479490985,-0.20360997132475128,1.080567495541386,190,0.4182424772396567
GOOGL,STOCK,DualMomo_240,1.347327016426636,0.3673293231369057,-0.16476294099027589,1.1493965708288787,77,1.4792502761012978
GOOGL,STOCK,Connors_RSI2,0.7927425781870224,0.09101352348637337,-0.10916582077985035,1.1754888744337957,286,0.28761983303498573
GOOGL,STOCK,Bollinger_MR,1.0945673461932093,0.1682181964261542,-0.1379888304673861,1.181054713296709,178,0.5702282188657068
GOOGL,STOCK,Keltner_Break,-0.027911231329521762,-0.0555752644399744,-0.5129537232713115,0.9976820235189943,87,-0.15290399496258855
GOOGL,STOCK,RSI_Pullback,0.7464304843821684,0.11514619533164838,-0.2010344641135549,1.1465185772859634,74,0.37202703991889585
GOOGL,STOCK,VolTarget_Trend,0.9683112919997351,0.1644160658564049,-0.18590661171401876,1.1123801057290192,3372,0.5554427052543249
META,STOCK,TSMOM_200,0.20919488598338,0.010645188854512933,-0.5008996110499201,1.018674352774859,95,0.031207410014352677
META,STOCK,Donchian_20/10,-0.31899449287433396,-0.17156799098148467,-0.6890657635371931,0.972789795073595,135,-0.4208761109655422
META,STOCK,Donchian_55/20,0.1279000563620477,-0.020415461674959556,-0.45371490758932664,1.0111286639860093,65,-0.058104840100273725
META,STOCK,GoldenCross_50/200,0.12899357849391413,9.280572556824573e-05,-0.43228160419057177,1.0150003824563638,38,0.0002693572956153911
META,STOCK,MACD,-0.547119733805735,-0.23871984643549782,-0.7396303174457756,0.9538991610332804,383,-0.5468648727919565
META,STOCK,MACD_trendfilt,-0.9322272023791883,-0.2108073755370039,-0.6253805971926932,0.9046341088762853,512,-0.4969483346300263
META,STOCK,Clenow_Momo,0.49229508394042437,0.09638049103372182,-0.32049050447220234,1.065877193023833,180,0.3060883590604184
META,STOCK,DualMomo_240,0.3617579334348779,0.06288059272611335,-0.3309730344249731,1.039644269320636,122,0.19360651275218466
META,STOCK,Connors_RSI2,0.7917778090385551,0.08895529004735137,-0.13976980482432705,1.169556043951151,250,0.2805828205394272
META,STOCK,Bollinger_MR,0.5168021004184555,0.08138674366066323,-0.15035098646466996,1.083045246990665,161,0.25492312478392587
META,STOCK,Keltner_Break,0.3098221018259569,0.04788447672251883,-0.44095101189157687,1.0271776209028864,81,0.14538629263738256
META,STOCK,RSI_Pullback,-0.050017268036532225,-0.02243414236004604,-0.30343252972324214,0.9874775554624555,66,-0.06372686068224298
META,STOCK,VolTarget_Trend,0.04253450188118838,-0.0073042545080350685,-0.3334839602061691,1.0052740705295218,2942,-0.02105090305120949
TSLA,STOCK,TSMOM_200,-0.027353363755661293,-0.1555705297606642,-0.6644646877599593,0.9977795229095145,104,-0.38782162208008675
TSLA,STOCK,Donchian_20/10,0.33826833705300136,0.033273604760181597,-0.6769882086742091,1.0273017900200603,137,0.0996503964889659
TSLA,STOCK,Donchian_55/20,0.05739156536933994,-0.11704699212911596,-0.6605234756570277,1.004580329402161,71,-0.30320616329811856
TSLA,STOCK,GoldenCross_50/200,0.5990903992255592,0.16660718444730893,-0.30770049143661493,1.0688182228593635,30,0.5639522108791688
TSLA,STOCK,MACD,-0.058283387969842344,-0.17219726291554405,-0.6806984477151704,0.99537638687105,370,-0.4221518293890749
TSLA,STOCK,MACD_trendfilt,-0.3602457970576912,-0.19973967923181046,-0.6229333471635414,0.9611846025205413,490,-0.4762001183467591
TSLA,STOCK,Clenow_Momo,0.3435373836625992,0.06100370408971223,-0.3336052684121071,1.0418623281290595,232,0.18749988770173576
TSLA,STOCK,DualMomo_240,0.6401686304265471,0.18602150751636337,-0.28025174223720983,1.0710383485160857,123,0.6406866702754588
TSLA,STOCK,Connors_RSI2,0.024509943329414568,-0.013662899555189845,-0.3125324144238213,1.0051095796281082,218,-0.039138276526737625
TSLA,STOCK,Bollinger_MR,0.6029649815629826,0.14522923049925507,-0.32474628074646983,1.096315704022048,170,0.4822210969457956
TSLA,STOCK,Keltner_Break,0.15555505698733507,-0.0669525941026684,-0.6852098858626247,1.0124633472045304,87,-0.18218155949231263
TSLA,STOCK,RSI_Pullback,-0.29934864593483745,-0.09002753874734404,-0.3853818512857848,0.9449786768922127,48,-0.2395074081524895
TSLA,STOCK,VolTarget_Trend,0.008729807167367593,-0.008441759332159293,-0.16671802212597675,1.0010413396827307,2511,-0.02430282003259676
AMZN,STOCK,TSMOM_200,0.0273801621213467,-0.040263665458224684,-0.4970859282186803,1.002342438418774,130,-0.11242972996971723
AMZN,STOCK,Donchian_20/10,-0.8006542280043665,-0.2684636532752456,-0.6927608071096546,0.9346327888648301,167,-0.5963582619545105
AMZN,STOCK,Donchian_55/20,-0.704585728213457,-0.2451337333935688,-0.68075086554689,0.9421920243891764,83,-0.5578558198327352
AMZN,STOCK,GoldenCross_50/200,0.5190078310966565,0.09710985881912082,-0.28933950389909446,1.055239402525156,34,0.30861153898901783
AMZN,STOCK,MACD,0.2287274584297347,0.02196783114563905,-0.46553158481636386,1.019461344472669,377,0.06509409858490667
AMZN,STOCK,MACD_trendfilt,0.19352494361467243,0.018176222593788705,-0.3292158005197336,1.0235499532286094,496,0.053666460714898
AMZN,STOCK,Clenow_Momo,0.19877261895045664,0.020127645741688127,-0.22023972952592372,1.023184056149904,252,0.059537820058330304
AMZN,STOCK,DualMomo_240,0.1408469536716009,0.007666240948308367,-0.37363542605049826,1.0135408679315137,116,0.02241095333871912
AMZN,STOCK,Connors_RSI2,0.9903091000272662,0.1154520894965283,-0.14403783860987018,1.22574748450935,278,0.3731195639336
AMZN,STOCK,Bollinger_MR,1.0999435326838294,0.21003823630397367,-0.1791867341704918,1.2014914802734706,180,0.7389738780715758
AMZN,STOCK,Keltner_Break,-1.156116505282723,-0.3480927400401119,-0.7897536752101364,0.9069218783094987,107,-0.7111019542455876
AMZN,STOCK,RSI_Pullback,0.4383038189806848,0.053711113952276124,-0.18704082138421632,1.0873332061276098,64,0.16396718748068562
AMZN,STOCK,VolTarget_Trend,0.16048930164461786,0.012981157659147202,-0.21123296012653872,1.0169190285407996,3236,0.038139820856344375
AVGO,STOCK,TSMOM_200,0.05046497713952962,-0.08237139367556368,-0.5946829652473882,1.0042937488685568,133,-0.22078927287534567
AVGO,STOCK,Donchian_20/10,0.10616615951790785,-0.0585436962098278,-0.6319892058718201,1.0088838522057737,154,-0.16060786675032546
AVGO,STOCK,Donchian_55/20,-0.4628039612016556,-0.28003595461104314,-0.7209398487107481,0.9620879480464343,79,-0.6146116501551636
AVGO,STOCK,GoldenCross_50/200,0.4636934104156688,0.10852299381542418,-0.3651678715194889,1.0522962068895272,38,0.3485112945618938
AVGO,STOCK,MACD,0.8376673111605848,0.32682982176159703,-0.3884513834117784,1.0721229899409934,384,1.2720858842366787
AVGO,STOCK,MACD_trendfilt,0.663203380363611,0.17644249883781238,-0.3877015116428357,1.0769851690012981,515,0.6025248904263845
AVGO,STOCK,Clenow_Momo,0.39827353827157724,0.08096143620627161,-0.3562072181644497,1.0515704392415424,216,0.2534912921486896
AVGO,STOCK,DualMomo_240,1.3823853459437687,0.5860473093733976,-0.2885152305072042,1.1591905127037734,116,2.8136588125163033
AVGO,STOCK,Connors_RSI2,1.32471355439166,0.1916729219026756,-0.15327448001658509,1.2902536167134866,276,0.6634781427873153
AVGO,STOCK,Bollinger_MR,0.37159575397295935,0.060154657569482906,-0.26832216401644354,1.0573805763082038,168,0.18474417948778954
AVGO,STOCK,Keltner_Break,0.08524817831177674,-0.06807204028957525,-0.6133783799492104,1.0071390603696637,90,-0.18502586598040538
AVGO,STOCK,RSI_Pullback,0.2751461972496436,0.031092641044507152,-0.23180643046420177,1.0466059226472597,58,0.0929278898278958
AVGO,STOCK,VolTarget_Trend,0.580529829711024,0.08603320971537642,-0.14355343762444217,1.066046585394415,3186,0.27063571903644523
GLD,COMMOD,TSMOM_200,1.206974653959019,0.2445886713562977,-0.18466203844586318,1.126636318793625,125,0.8892825296871965
GLD,COMMOD,Donchian_20/10,-0.38599873027116227,-0.09173919417526655,-0.37850382301772495,0.9631311906003143,160,-0.24404983452748308
GLD,COMMOD,Donchian_55/20,-0.16419149884908318,-0.050894512461248986,-0.40142566193757895,0.984122148960137,85,-0.14090804761666653
GLD,COMMOD,GoldenCross_50/200,1.155527762522229,0.20231176538565743,-0.14247941343185044,1.145510629513252,34,0.7086673232041414
GLD,COMMOD,MACD,-0.542971285393411,-0.11961719046972652,-0.3538214431776591,0.9486393841594752,378,-0.30955808827993536
GLD,COMMOD,MACD_trendfilt,-0.32240449615347716,-0.05204839847881493,-0.28323663742032734,0.9597252778126445,528,-0.1439413706163779
GLD,COMMOD,Clenow_Momo,0.8024953354518836,0.11605906886170203,-0.27016316607785396,1.112152127976025,184,0.37611626936451725
GLD,COMMOD,DualMomo_240,1.5831690509235423,0.2979321087159972,-0.13915751378918345,1.2000919167571464,94,1.1344754655630607
GLD,COMMOD,Connors_RSI2,0.5452444184883444,0.040953207826216254,-0.09252987730615941,1.1287409341797259,242,0.12378423943505767
GLD,COMMOD,Bollinger_MR,1.0843972215187403,0.11500784958853183,-0.13870425459568925,1.2438819341934502,143,0.37235091957243993
GLD,COMMOD,Keltner_Break,0.3928976649249026,0.059796512355042575,-0.3131078106551772,1.0389776047875505,98,0.18395947670917656
GLD,COMMOD,RSI_Pullback,0.38494682279044373,0.03205630255335001,-0.08001142565858375,1.0853707459501702,92,0.09608426690916771
GLD,COMMOD,VolTarget_Trend,1.313325405517545,0.2283030841948046,-0.15912353371296298,1.157770354550127,3355,0.8182959644116541
SLV,COMMOD,TSMOM_200,0.9826763355773952,0.3765432406338751,-0.4210340694383889,1.1068551225557817,136,1.5324743174075839
SLV,COMMOD,Donchian_20/10,-0.3058226926623351,-0.19202678501762127,-0.7516085235441045,0.9693761488497589,170,-0.462042904579834
SLV,COMMOD,Donchian_55/20,0.349412598910195,0.0612921134004103,-0.4543416471502055,1.0362228500222785,83,0.18882409566195912
SLV,COMMOD,GoldenCross_50/200,0.49926939140894894,0.11716229192317296,-0.44798335503933095,1.0688043348710021,42,0.3800751733334615
SLV,COMMOD,MACD,-0.5450545958935491,-0.2688800882762634,-0.6678623817152928,0.9461971679823622,372,-0.5977152003468575
SLV,COMMOD,MACD_trendfilt,-0.9919137763710014,-0.28084723019944735,-0.6732240712456666,0.868223215607105,487,-0.6165634130496321
SLV,COMMOD,Clenow_Momo,0.8339237270757629,0.23447780959508835,-0.4576609178746335,1.1315421222720787,162,0.84500089759784
SLV,COMMOD,DualMomo_240,1.1944732938455604,0.43620320949801994,-0.37740224273725065,1.174847964345241,86,1.8649730619545517
SLV,COMMOD,Connors_RSI2,-0.10646716131822616,-0.03720531139763095,-0.2506162166205177,0.9715791621121418,264,-0.10438247037596726
SLV,COMMOD,Bollinger_MR,-0.035066404086987926,-0.04056028140289403,-0.331827150895094,0.9920745030809988,147,-0.11342661555788969
SLV,COMMOD,Keltner_Break,0.9356971612337135,0.3547874512678564,-0.4531353398475586,1.0997938127582956,98,1.4178439931229438
SLV,COMMOD,RSI_Pullback,-0.9776323915784466,-0.1725493277175021,-0.4241106562847427,0.7378000284730326,74,-0.4234630173191557
SLV,COMMOD,VolTarget_Trend,0.7077860424853929,0.10771915114766117,-0.1924721032241094,1.088274208194217,3122,0.3464293877978637
USO,COMMOD,TSMOM_200,0.20192154274709065,0.0044890993036326154,-0.6321788564062815,1.0186610223335342,131,0.013108456795506873
USO,COMMOD,Donchian_20/10,-0.21505484152990775,-0.14391396798703404,-0.5709494902029011,0.9808723891761113,177,-0.36351556025518794
USO,COMMOD,Donchian_55/20,-0.38608247126988854,-0.19780362130671136,-0.5162163037270774,0.9658500529120784,83,-0.4731502347649674
USO,COMMOD,GoldenCross_50/200,0.49780938762242355,0.11302081711570855,-0.33536138609000055,1.0684241013248863,42,0.365252068089877
USO,COMMOD,MACD,-0.04014100686613167,-0.08454309522120984,-0.597345449988932,0.9964089646068062,367,-0.22650329832857474
USO,COMMOD,MACD_trendfilt,-0.2452872690916559,-0.10154541027130881,-0.42826562016183517,0.9706941809323757,515,-0.2675373787355113
USO,COMMOD,Clenow_Momo,-0.19447167198335658,-0.09372546602010534,-0.5057257862209483,0.9722838501358306,222,-0.24884660954520066
USO,COMMOD,DualMomo_240,0.7655065635157317,0.21166180330095274,-0.3295626447515517,1.1047680243731974,127,0.747590211538643
USO,COMMOD,Connors_RSI2,0.3084953738223861,0.03870537755545578,-0.14523446097696352,1.0781556234563792,214,0.11674290917999453
USO,COMMOD,Bollinger_MR,0.7746301734389144,0.1326226962177226,-0.19313357877864668,1.1420190346254233,150,0.4363430219685396
USO,COMMOD,Keltner_Break,0.07185644992785696,-0.0444901037209241,-0.49976910411307934,1.006472152550201,101,-0.12394396552025222
USO,COMMOD,RSI_Pullback,0.3622871783243814,0.050227334255485534,-0.18531158088646277,1.082677591034747,60,0.15314341005032595
USO,COMMOD,VolTarget_Trend,0.45099366030812604,0.05573239709080702,-0.19917923167690693,1.0566201051965023,2573,0.1708064679856276
DBC,COMMOD,TSMOM_200,0.06249701851790079,-0.004165459645848357,-0.28906498711441153,1.0055478932011281,183,-0.01206342181179576
DBC,COMMOD,Donchian_20/10,-0.587764562570384,-0.11123209863733874,-0.36685909924801785,0.9502992340347595,175,-0.2902634591940726
DBC,COMMOD,Donchian_55/20,-0.025844427153523187,-0.01950473953722709,-0.25518644982988775,0.9977525269129218,70,-0.055663115154940046
DBC,COMMOD,GoldenCross_50/200,0.020022568269943634,-0.00677453042081555,-0.26811967290451927,1.0024235484220785,38,-0.01957059199799671
DBC,COMMOD,MACD,-0.1367253826181419,-0.03842192011072465,-0.33758138959919093,0.9882387360675942,387,-0.10766909851461315
DBC,COMMOD,MACD_trendfilt,-0.34528275971628075,-0.047905282373884805,-0.2953442027041099,0.9604147155216061,527,-0.13301721715016424
DBC,COMMOD,Clenow_Momo,-0.491927320889367,-0.06598065719331903,-0.21498955537672307,0.9349366459266483,236,-0.18001331318484526
DBC,COMMOD,DualMomo_240,0.42129528087106377,0.04958290912854468,-0.1877054875616558,1.0521430147843365,137,0.15108727062171612
DBC,COMMOD,Connors_RSI2,-0.045443203699080885,-0.005148208197163662,-0.161222418604847,0.9902827113061984,204,-0.01489552926936799
DBC,COMMOD,Bollinger_MR,0.4666533089860024,0.03675180845299919,-0.10829145401840709,1.082202488571928,146,0.1106469146832123
DBC,COMMOD,Keltner_Break,0.29660761332681757,0.03722848886493457,-0.24387537162371356,1.0260477582894794,103,0.11213234831054586
DBC,COMMOD,RSI_Pullback,-0.35678267122767887,-0.029196895764510344,-0.14843695710134755,0.9259260209105881,64,-0.08254962621848971
DBC,COMMOD,VolTarget_Trend,-0.05112397489117473,-0.01826613455026216,-0.3070318804301195,0.9938554555808132,2606,-0.05219037947899863
UNG,COMMOD,TSMOM_200,-0.10692650806407165,-0.19393980040359038,-0.6190659421063469,0.9912292142754805,99,-0.4657379711484162
UNG,COMMOD,Donchian_20/10,-0.20879544585113244,-0.24314996323772142,-0.7176182886585772,0.9832484084920091,167,-0.5551544009884131
UNG,COMMOD,Donchian_55/20,-0.03481148265301949,-0.16531473438995126,-0.7473407197865275,0.9971852090747437,78,-0.40868386043817373
UNG,COMMOD,GoldenCross_50/200,-0.42578841029576114,-0.21355173551579443,-0.5868346783607568,0.9443272348221571,39,-0.5026629550277834
UNG,COMMOD,MACD,0.05696568118291032,-0.11964229387603253,-0.6248571662735938,1.0046076488841167,366,-0.309615329743382
UNG,COMMOD,MACD_trendfilt,0.13351422164447865,-0.030249506402531323,-0.4410224261298845,1.0153988277126855,497,-0.0854390034875141
UNG,COMMOD,Clenow_Momo,0.11742349172768766,-0.02555168493794646,-0.3533252348197607,1.0169254123344127,177,-0.07249738927433014
UNG,COMMOD,DualMomo_240,-0.37416651190150374,-0.19191225349284535,-0.529693167000001,0.9494153803575094,125,-0.46182115197640206
UNG,COMMOD,Connors_RSI2,-0.5543145044623342,-0.10922260014486584,-0.3569486359353328,0.8818310838649451,152,-0.2855875401638802
UNG,COMMOD,Bollinger_MR,-0.9190424863555464,-0.22923713119519096,-0.65038713485272,0.8755791475627782,150,-0.5309586278119957
UNG,COMMOD,Keltner_Break,0.33282478211499844,0.027690139288678584,-0.4064624107575373,1.0273167421405247,104,0.0826559647082632
UNG,COMMOD,RSI_Pullback,-0.05673059913572785,-0.02596986194761819,-0.24046942905150917,0.9858941027398366,41,-0.07365422848340086
UNG,COMMOD,VolTarget_Trend,-0.26127607779301526,-0.036448751487109576,-0.20027984358749729,0.9661262641665276,1980,-0.10233464947388704
